,text,conv_id,conv_title,conv_awry,no.,plutchik_emotion1,plutchik_emotion2,plutchik_emotion3,emowordnet_afraid_score,emowordnet_amused_score,emowordnet_angry_score,emowordnet_annoyed_score,emowordnet_dontcare_score,emowordnet_happy_score,emowordnet_inspired_score,emowordnet_sad_score
406,Haha. Is it time to delete Laura Bush now too? I think its appropriate for a separate Malia Obama article and it will inevitably be its own article sooner or later. I'll chime in on the ANI; I was told before that Deletion Review is where this would need to go. If it goes to DRV now its quite possible that the editors who are in favor of the redirect will skew the view of consensus (not because of any bad motive mind you but just from being more invested at this point contributing and defending their views). When Wikipedia has a gap like this typically the article keeps getting recreated by less-frequent contributors who can't believe there isn't one and eventually it sticks. So over time the system sorta works.,322161962.9817.9817,User talk:Milowent,False,2,serenity,none,disapproval,0.0758433234852941,0.10387512050000001,0.10570507441176472,0.10004843636764704,0.0884797121764706,0.09949282541176474,0.11943202470588232,0.0865352478382353
407,Thank you for your answer. ANI has decided that BLP/N is the correct forum and that people should not remove it there. As stated in the unprotect column (re-listed) there is every reason to have it and the only reason not to is 'WP:IDONTLIKEIT'. It is hypocracy to allow Bo but not Malia. Malia does more than eat unlike Bo.,322161962.9817.9817,User talk:Milowent,False,3,annoyance,annoyance,acceptance,0.061468604428571424,0.08848040542857143,0.07102419767857142,0.08953539625000002,0.07456924139285716,0.07266414839285715,0.09120161796428572,0.09391353135714288
408,You're being discussed here: [link],322358989.5975.5975,User talk:Lulu of the Lotus-Eaters,True,1,contempt,none,disapproval,0.051783281,0.07430966174999999,0.0647210235,0.070159934,0.07047175124999999,0.061809504749999994,0.05922446275,0.047520381
409,Apparently I am being discussed there as well but no such courtesy was afforded 'me'.,322358989.5975.5975,User talk:Lulu of the Lotus-Eaters,True,2,disgust,aggresiveness,annoyance,0.10155709528571429,0.116175241,0.09854730885714287,0.10725468257142859,0.10804955428571429,0.10081004485714286,0.12501979085714285,0.09972913957142857
410,Yeah the anonymous socks are pretty free ranging in the topics they touch on in the random ANI blather. I rather wonder exactly 'who' 64- is. It is evident that it is some editor that I have encountered many times over the years given its familiarity with various edit questions spanning that time. Whether it is an editor who is otherwise blocked or banned I am not quite sure (I have some hunches but mostly I've forgotten most of the dozens of blocked editors who have pushed various partisanship on pages I've edited).,322358989.5975.5975,User talk:Lulu of the Lotus-Eaters,True,3,none,annoyance,acceptance,0.07263324330357145,0.12724175342857144,0.10167778533928572,0.10158078657142858,0.11464173619642858,0.12703060696428572,0.1387092615892857,0.09148482669642863
411,I've proposed a non-punitive solution at [wiki_link]. Please review and comment. Thanks ....,322358989.5975.5975,User talk:Lulu of the Lotus-Eaters,True,4,serenity,none,submission,0.06056709345454545,0.09241847072727273,0.07357261354545454,0.09421159172727274,0.08553233136363636,0.08110241881818182,0.09206614936363637,0.056892967545454545
412,It sounds like it would be a good thing if you would join your drawer-mate 64.208.230.145 in creating (and sticking) to a named account for your edits rather than trying to hide behind however many IPs you edit under. FWIW it also might be worth looking up the term 'non-punitive' since you seem to have mistaken its meaning. Maybe even go make a constructive edit somewhere in article space to round out the whole 'positive direction' theme on ANI.,322358989.5975.5975,User talk:Lulu of the Lotus-Eaters,True,5,annoyance,none,contempt,0.07266528302040816,0.12856936628571422,0.08983399267346938,0.10610493159183676,0.10651745808163267,0.10968886595918366,0.12318459130612251,0.07976204151020408
413,Editors in good standing with thousands of quality edits to our name and 'we're' the ones getting shit on by a couple of anonymous SPA-like IPs. I've been minding my own business for months and then this '64' decides to call me an 'attack dog' at [wiki_link]. Anonymous liars don't deserve courtesy or apologies from us. Ignore 71's ludicrous nonsense.,322358989.5975.5975,User talk:Lulu of the Lotus-Eaters,True,6,anger,none,disgust,0.07239268416216217,0.0860630844864865,0.06599425762162163,0.07213109681081081,0.07421241537837837,0.07371959975675675,0.09189854954054054,0.05818290702702702
414,[external_link] is the creator of the RFC/U CoM? (his own RFC/U?) Is the italicized text yours or CoM's? Thanks.,324215291.8824.8824,User talk:Beeblebrox,False,1,interest,interest,optimism,0.029194087599999995,0.060977931099999994,0.10100122070000002,0.04221109630000001,0.0502525506,0.046123472799999995,0.0399620207,0.0302776205
415,He created the RFC with the sentence 'I think he's awesome!!!' I noticed from the ANI thread I just closed that it was a bluelink so I clicked on it and when I saw that I deleted it. The entire message is from me to CoM italicized by Twinkle because I entered it into the comment box when adding the template. (I've never subscribed to to the idea of [wiki_link]),324215291.8824.8824,User talk:Beeblebrox,False,2,serenity,none,disapproval,0.06502601657894737,0.12936780010526314,0.10612429321052634,0.10575230926315793,0.12182964799999998,0.10192460836842106,0.13064643544736843,0.08143415257894736
416,Thank you for the answer.,324215291.8824.8824,User talk:Beeblebrox,False,3,optimism,serenity,none,0.0895745275,0.1281390415,0.097253948,0.12695800899999998,0.1341204495,0.13144730599999999,0.1883222745,0.104184444
417,Please see [wiki_link] and [wiki_link]. Athlete states 'People who have competed at the fully professional level of a sport' [wiki_link] is professional the players get paid making it a profession. BB Notability states 'the article must cite published secondary source material which is reliable intellectually independent and independent of the subject' and they do. These are the guidelines I follow do you have something that states the contrary?,325209973.9766.9766,User talk:Yankees10,True,1,serenity,annoyance,annoyance,0.08757873866666667,0.1046895103809524,0.08657298014285716,0.09645537957142856,0.10630215278571424,0.10726028752380953,0.12580687838095234,0.07104835823809524
418,Past consensus says that minor leaguers are not notable enough for their own article and should be merged into the respect minor league page. (i.e. [wiki_link]),325209973.9766.9766,User talk:Yankees10,True,2,serenity,none,none,0.09069098533333333,0.10370119306666667,0.08955455059999999,0.09682175493333332,0.10874790460000001,0.10265634393333335,0.1025193942,0.10530787359999999
419,If it was in fact 'consensus' it would be in writing on the notability page. Your problem seems not with me but the guidelines in the future leave me out of it and don't waste my time. You should bring it up [wiki_link] if you want some thing done. Good day. It's obviously not. If it's consensus then why would it not be on the [wiki_link] page. I'm not going to listen to what you think notability is but if the guidelines change I will follow them. I have asked three separate editors and they can't find anything that says 'minor leaguers are not notable enough for their own article' like you said. I'm going to believe [wiki_link] over you unless you prove there is a 'consensus.' ::::: and at the same time (he deleted the discussion so here is the [external_link]) and  who couldn't produce the 'consensus' you spoke of. You say 'it was agreed to at [wiki_link] a while ago' but [wiki_link] is WP:Baseball and it says Minor league players managers coaches executives and umpires are not assumed to be inherently notable. To establish that one of these is notable the article must cite published secondary source material which is reliable intellectually independent and independent of the subject. You're making up a consensus and I'm not buying it. You could have done that without wasting my time! And when you say 'A while ago the user:Gjr rodriguez created a bunch of minor league players' gives me no point of reference. The [wiki_link] page was updated in April of this year. If there was 'consensus' it would have been changed. Haha coming from the user that said 'So dont be a fucking wise ass' to me and also made edit summaries like [external_link] [external_link] [external_link] and countless others. Who's the pot calling the kettle black? Yeah maybe you're right. I'm sorry if I offended you. I just felt I wasn't going to change you mind and you weren't going to change mine. Also a point of interest for you may be [wiki_link]. Good luck with your discussion on [wiki_link].,325209973.9766.9766,User talk:Yankees10,True,3,serenity,anger,anger,0.07312042768911915,0.09792106006217614,0.08034423017098445,0.09502466284455953,0.09360746724870467,0.0937157274870466,0.1110860491191709,0.07020628216062177
420,Hi Lulu I am getting in contact with you after noting your contribution to the neutral point of view policy article and have done this due to an issue that I've raised in the talk page of another article that may require outside help to resolve. The discussion has now stretched way beyond 10000 words (with me providing more than my share) and that has made its way past a [wiki_link]. I guess it all depends whether the following issue is one time permitting with which you would like to become involved. I've raised issue regarding the title of the article. Creation myth' after seeing the talk page notice which claimed: The article title adheres to the [wiki_link] policy... . I did not think that this was the case and began the related [wiki_link]. It's got quite a charged on both sides at times and amongst other things I've taken the view that some of the editors may want to bring the issue to a swift conclusion. A full review of all the issues mentioned would be appreciated but not knowing when you may see this message or which other editors may have taken an interest in this topic it may be worthwhile to make an initial check of the current state of the discussion so as to check the current state of the debate. I do not personally hold any religious faith and yet considered the neutrality issues that I perceived to have been raised by the article title to be worth tackling I realise that this is an issue that I have personally raised and finally I don't have any expectation of outside involvement and just mention this in case this issue may also be of interest for you. regards,326601085.7426.7426,User talk:Lulu of the Lotus-Eaters,False,1,none,interest,interest,0.09014471157763973,0.11939112137267086,0.11123290618633543,0.11467380818633541,0.12340973903105586,0.11909750214906827,0.12772488755900616,0.0949464420124224
